Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
RP,Winston Santos (43821728),Winston Santos,43821728,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,0.7,,
RP,Ben Peoples (43821729),Ben Peoples,43821729,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,2,,
RP,Robert Stephenson (43821730),Robert Stephenson,43821730,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,0,IL,
RP,Sammy Peralta (43821731),Sammy Peralta,43821731,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,1.9,,
RP,Luke Murphy (43821732),Luke Murphy,43821732,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,2.1,,
RP,Blake Treinen (43821733),Blake Treinen,43821733,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,2.8,IL,
RP,Will Klein (43821734),Will Klein,43821734,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,3.6,IL,
RP,Garrett Stallings (43821735),Garrett Stallings,43821735,P,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,8.1,,
RP,Alex Vesia (43821736),Alex Vesia,43821736,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,2.9,,
RP,Tanner Scott (43821737),Tanner Scott,43821737,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,3.5,,
RP,Angel Zerpa (43821738),Angel Zerpa,43821738,P,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,1.1,IL,
RP,Jose Fermin (43821739),Jose Fermin,43821739,P,4000,TEX@LAA 08/13/2026 10:07PM ET,LAA,3.8,,
RP,Gavin Collyer (43821740),Gavin Collyer,43821740,P,4000,TEX@LAA 08/13/2026 10:07PM ET,TEX,2.2,,
RP,Abner Uribe (43821741),Abner Uribe,43821741,P,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,3.4,,
RP,Edwin Diaz (43821742),Edwin Diaz,43821742,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,1.9,,
RP,Jack Dreyer (43821743),Jack Dreyer,43821743,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,3.6,,
RP,Evan Phillips (43821744),Evan Phillips,43821744,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,1.8,,
RP,Paul Gervase (43821745),Paul Gervase,43821745,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,5.5,,
RP,Charlie Barnes (43821746),Charlie Barnes,43821746,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,1.3,,
